timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1651302175, 80473.0000, 4.9880e-12, 1493.27305321, 48102880.16279981, 103084.26154370, 500.00250717, 103584.26405087 
1651302176, 85138.0000, 5.0120e-12, 1494.10998495, 21200015.62026079, 103142.03697200, 379.87051041, 103521.90748241 
1651302177, 86102.0000, 5.0360e-12, 1488.35405563, 0.00000000, 102744.69120711, 1189.26839293, 103933.95960005 
1651302178, 79486.0000, 5.0600e-12, 1491.51064497, 0.00000000, 102962.59822734, 730.63757774, 103693.23580508 
1651302179, 80434.0000, 5.0860e-12, 1492.61411193, 76759190.26915431, 103038.77322838, 582.81701183, 103621.59024021 
1651302180, 80776.0000, 5.1100e-12, 1493.95917755, 0.00000000, 103131.62637137, 400.88063631, 103532.50700768 
1651302181, 78667.0000, 5.1340e-12, 1496.45359883, 0.00000000, 103303.82232347, 56.68455195, 103360.50687542 
1651302182, 81593.0000, 5.1600e-12, 1494.55389307, 0.00000000, 103172.68102605, 318.79720009, 103491.47822614 
1651302183, 78919.0000, 5.1840e-12, 1494.83469176, 0.00000000, 103192.06524090, 281.24428045, 103473.30952135 
1651302184, 80482.0000, 5.2080e-12, 1494.03713727, 22778152.70002864, 103137.00811954, 391.32860041, 103528.33671995 
1651302185, 80005.0000, 5.2340e-12, 1495.02261829, 57275468.28872920, 103205.03826520, 253.80405352, 103458.84231872 
1651302186, 81017.0000, 5.2580e-12, 1495.30892535, 159150677.48728272, 103224.80273630, 214.35348078, 103439.15621707 
1651302187, 77802.0000, 5.2820e-12, 1495.25980439, 0.00000000, 103221.41179724, 217.61696281, 103439.02876005 
1651302188, 82789.0000, 5.3080e-12, 1484.16333128, 62230626.39414941, 102455.39533857, 1743.42689420, 104198.82223277 
1651302189, 80187.0000, 5.3320e-12, 1494.28857804, 0.00000000, 103154.36568585, 357.04409968, 103511.40978553 
1651302190, 81005.0000, 5.3560e-12, 1495.75625496, 0.00000000, 103255.68298454, 154.99082744, 103410.67381199 
1651302191, 92924.0000, 5.3820e-12, 1494.90636148, 19375401.17511682, 103197.01277560, 269.13924721, 103466.15202281 
1651302192, 80239.0000, 5.4060e-12, 1481.16036458, 160047191.95102108, 102248.09326219, 2144.06637692, 104392.15963911 
1651302193, 80338.0000, 5.4300e-12, 1491.65458727, 0.00000000, 102972.53491293, 719.88981916, 103692.42473209 
1651302194, 79348.0000, 5.4540e-12, 1494.41603082, 0.00000000, 103163.16406067, 337.03534660, 103500.19940727 
1651302195, 81092.0000, 5.4800e-12, 1492.10983841, 0.00000000, 103003.96200370, 649.57415572, 103653.53615942 
1651302196, 78415.0000, 5.5040e-12, 1493.19822143, 36598985.78876036, 103079.09572403, 487.00541668, 103566.10114071 
