timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1653359289, 7382.0000, 1.7222e-11, 1473.09968322, 0.00000000, 0.00000000, 537.09874871, 537.09874871 
1653359290, 6200.0000, 1.7324e-11, 1477.72620293, 0.00000000, 0.00000000, 100.83642156, 100.83642156 
1653359291, 11490.0000, 1.7416e-11, 1474.31072784, 0.00000000, 0.00000000, 155.11391046, 155.11391046 
1653359292, 5711.0000, 1.7518e-11, 1458.23492479, 0.00000000, 0.00000000, 767.67849323, 767.67849323 
1653359293, 7962.0000, 1.7588e-11, 1465.26166868, 0.00000000, 0.00000000, 789.18257337, 789.18257337 
1653359294, 5566.0000, 1.7688e-11, 1471.09750544, 194375918.46396750, 0.00000000, 93059.63095841, 93059.63095841 
1653359295, 10258.0000, 1.7784e-11, 1473.64542111, 0.00000000, 0.00000000, 84.74287870, 84.74287870 
1653359296, 4182.0000, 1.7870e-11, 1477.74372270, 0.00000000, 0.00000000, 95.49314031, 95.49314031 
1653359297, 6170.0000, 1.7952e-11, 1463.72903525, 0.00000000, 0.00000000, 557.88526666, 557.88526666 
1653359298, 10569.0000, 1.8078e-11, 1469.92745596, 0.00000000, 0.00000000, 192.87294105, 192.87294105 
1653359299, 4239.0000, 1.8160e-11, 1468.87196915, 0.00000000, 0.00000000, 342.42938482, 342.42938482 
1653359300, 7902.0000, 1.8240e-11, 1466.07546799, 0.00000000, 0.00000000, 381.83893323, 381.83893323 
1653359301, 9409.0000, 1.8358e-11, 1476.78994574, 0.00000000, 0.00000000, 2.36287795, 2.36287795 
1653359302, 3591.0000, 1.8456e-11, 1478.12830734, 0.00000000, 0.00000000, 0.43502931, 0.43502931 
1653359303, 7326.0000, 1.8532e-11, 1477.48763233, 0.00000000, 0.00000000, 143.92863346, 143.92863346 
1653359304, 11113.0000, 1.8644e-11, 1477.28064309, 0.00000000, 0.00000000, -3.70001913, -3.70001913 
1653359305, 8943.0000, 1.8756e-11, 1477.77234244, 0.00000000, 0.00000000, -12.79554103, -12.79554103 
1653359306, 5447.0000, 1.8824e-11, 1471.23247669, 0.00000000, 0.00000000, 167.05512763, 167.05512763 
